sessionID,siteID,utilization_rate,tariff,multiplier,pricing_signal,revenue_inr,dynamic_revenue_inr
2_39_79_379_2021-05-20 17:37:49.386183,caltech,0.3880494753164329,10.06,0.6704,NORMAL,147.375,98.8395
1_1_193_825_2021-06-23 21:11:54.765210,jpl,0.8554615667524825,18.33,1.2218,SURGE,55.964999999999996,68.38923
2_39_125_21_2021-07-22 16:41:16.429556,caltech,0.7655986509274875,14.59,0.9725,NORMAL,99.75,97.0235
1_1_193_819_2021-08-07 14:16:25.150726,jpl,0.3498580020046776,9.6,0.6399,NORMAL,192.855,123.42719999999998
2_39_79_383_2021-05-11 03:58:52.346595,caltech,0.7848578280232957,14.82,0.9879,NORMAL,261.735,258.59418000000005
1_1_194_826_2021-06-10 13:14:21.694517,jpl,0.32251876563803167,9.27,0.618,NORMAL,86.415,53.404469999999996
2_39_131_30_2021-06-09 15:17:35.557609,caltech,0.24697677869278137,13.94,0.9293,DISCOUNT,83.00999999999999,77.14395999999999
1_1_193_819_2021-06-12 14:22:16.166689,jpl,0.44130790672979076,10.7,0.713,NORMAL,212.51999999999998,151.59759999999997
1_1_179_783_2021-07-07 18:31:57.740177,jpl,0.999768892997458,26.99,1.7991,SURGE,517.05,930.3453
2_39_79_381_2021-07-15 17:05:36.159643,caltech,0.29281183932346727,14.86,0.9904,DISCOUNT,55.47,54.952279999999995
2_39_79_377_2020-12-18 17:15:10.201921,caltech,0.9995283463824168,26.97,1.7981,SURGE,301.26,541.66548
2_39_127_19_2021-09-07 15:30:17.006456,caltech,0.04904733050562175,9.98,0.6654,DISCOUNT,11.82,7.864240000000001
1_1_178_817_2021-07-15 13:39:06.969533,jpl,0.999658419948275,26.98,1.7986,SURGE,129.69,233.26908000000003
2_39_81_4550_2021-05-06 20:15:19.021468,caltech,1.0,27.0,1.8,SURGE,365.64000000000004,658.152
2_39_90_440_2020-03-08 18:58:53.314916,caltech,0.7030536923029802,13.84,0.9224,NORMAL,620.22,572.25632
1_1_193_816_2021-09-01 13:41:08.627060,jpl,1.0,27.0,1.8,SURGE,668.3100000000001,1202.958
1_1_178_828_2021-06-11 13:57:01.083434,jpl,1.0,27.0,1.8,SURGE,229.85999999999999,413.748
2_39_81_4550_2021-03-17 13:16:00.821122,caltech,1.0,27.0,1.8,SURGE,460.995,829.791
2_39_81_4550_2021-03-29 01:45:48.439589,caltech,1.0,27.0,1.8,SURGE,449.83500000000004,809.703
2_39_79_379_2021-08-31 22:23:55.941393,caltech,0.6659694624555532,13.39,0.8928,NORMAL,87.6,78.19760000000001
2_39_127_19_2021-08-27 15:21:18.751454,caltech,0.3006382978723404,9.01,0.6005,NORMAL,110.865,66.59291
2_39_81_4550_2021-02-10 22:39:47.584287,caltech,1.0,27.0,1.8,SURGE,332.11499999999995,597.8069999999999
1_1_193_827_2021-06-19 17:49:21.187432,jpl,0.5379148383907052,11.85,0.7903,NORMAL,154.41,121.9839
1_1_178_823_2021-08-30 12:56:00.566003,jpl,0.38176817739070645,9.98,0.6654,NORMAL,79.72500000000001,53.04370000000001
1_1_191_808_2021-08-24 22:09:46.316937,jpl,0.7611177061455575,14.53,0.9689,NORMAL,102.765,99.54503
2_39_81_4550_2021-03-14 00:56:34.563543,caltech,1.0,27.0,1.8,SURGE,90.27,162.486
2_39_81_4550_2020-12-09 22:15:56.648670,caltech,1.0,27.0,1.8,SURGE,188.95499999999998,340.11899999999997
2_39_129_17_2021-06-12 19:16:10.457128,caltech,0.49547872340425525,11.35,0.7564,NORMAL,13.905000000000001,10.52145
1_1_191_807_2021-06-09 14:31:50.532673,jpl,0.3123477544858819,9.15,0.6099,NORMAL,113.97,69.5217
2_39_128_18_2021-02-15 23:39:18.349603,caltech,1.0,27.0,1.8,SURGE,68.22,122.796
2_39_81_4550_2021-06-10 03:32:54.569005,caltech,1.0,27.0,1.8,SURGE,441.96,795.528
1_1_179_799_2021-06-09 19:18:42.609889,jpl,0.9992243552452975,26.95,1.7969,SURGE,225.345,404.86985
1_1_193_827_2021-07-06 22:30:13.715077,jpl,0.9995336690915874,26.97,1.7981,SURGE,216.195,388.71861
1_1_193_820_2021-06-30 09:57:42.764806,jpl,0.6253437033545448,12.9,0.8603,NORMAL,200.535,172.4601
1_1_179_788_2021-06-18 19:54:43.505730,jpl,0.9993311931514179,26.96,1.7973,SURGE,92.31,165.91184
2_39_79_379_2021-05-15 19:21:51.257279,caltech,0.5136061277968151,11.56,0.7709,NORMAL,149.48999999999998,115.20696
1_1_179_809_2021-06-16 17:46:52.652181,jpl,0.842781337895439,17.57,1.1711,SURGE,360.40500000000003,422.15439000000003
2_39_125_21_2020-11-30 16:02:59.486705,caltech,0.959865282065675,24.59,1.6395,SURGE,32.144999999999996,52.696369999999995
2_39_139_28_2021-04-23 15:14:36.698666,caltech,0.8460934432665882,17.77,1.1844,SURGE,554.715,657.15237
2_39_81_4550_2021-02-15 00:34:27.989911,caltech,1.0,27.0,1.8,SURGE,771.4649999999999,1388.637
1_1_179_787_2021-08-02 16:23:55.753598,jpl,1.0,27.0,1.8,SURGE,358.40999999999997,645.1379999999999
2_39_139_28_2020-02-27 02:59:44.762294,caltech,0.9993112947658402,26.96,1.7972,SURGE,92.265,165.83096
1_1_191_789_2021-08-06 15:49:51.613578,jpl,0.1674230782975378,12.35,0.8232,DISCOUNT,14.865,12.23885
2_39_125_21_2021-01-22 20:04:06.837203,caltech,0.9906432748538012,26.44,1.7626,SURGE,22.845,40.268119999999996
1_1_179_791_2021-09-08 16:24:19.511571,jpl,0.9628632938643704,24.77,1.6515,SURGE,170.73,281.93214
2_39_138_29_2020-06-18 16:29:44.146455,caltech,0.9994251552080937,26.97,1.7977,SURGE,209.61,376.87878
1_1_193_816_2021-06-03 22:58:16.367541,jpl,0.609715242881072,12.72,0.8478,NORMAL,156.26999999999998,132.51695999999998
1_1_179_788_2021-09-13 15:59:13.482819,jpl,0.9997483168690618,26.98,1.799,SURGE,186.405,335.28046
1_1_191_808_2021-07-19 19:27:15.808975,jpl,0.06754005778828473,10.35,0.6901,DISCOUNT,95.0269375,65.568586875
1_1_193_827_2021-07-06 12:35:28.963665,jpl,0.45840742936178625,10.9,0.7267,NORMAL,110.56500000000001,80.3439
1_1_191_789_2021-09-13 17:27:17.574377,jpl,0.9890086436879735,26.34,1.756,SURGE,14.025,24.6279
2_39_81_4550_2021-06-25 02:41:03.426587,caltech,1.0,27.0,1.8,SURGE,172.98,311.364
2_39_81_4550_2021-06-30 22:00:37.944736,caltech,1.0,27.0,1.8,SURGE,328.74,591.732
2_39_127_19_2020-03-02 23:29:24.003257,caltech,0.8626871967939252,18.76,1.2507,SURGE,101.835,127.36164000000001
2_39_81_4550_2020-12-19 15:41:21.051652,caltech,1.0,27.0,1.8,SURGE,218.115,392.607
2_39_81_4550_2021-07-04 03:53:01.321199,caltech,1.0,27.0,1.8,SURGE,277.14,498.852
2_39_79_380_2021-04-22 15:35:58.339417,caltech,0.7174324728396292,14.01,0.9339,NORMAL,112.89,105.43925999999999
1_1_191_807_2021-08-04 21:24:36.011261,jpl,0.786380705354032,14.84,0.9891,NORMAL,425.265,420.72884
2_39_81_4550_2021-03-10 01:55:49.512694,caltech,1.0,27.0,1.8,SURGE,263.25,473.85
1_1_194_818_2021-08-16 12:46:07.162968,jpl,0.4215586867592042,10.46,0.6972,NORMAL,142.26,99.20264
2_39_131_30_2021-08-25 02:29:21.112454,caltech,0.9989882638607851,26.94,1.796,SURGE,65.47500000000001,117.5931
1_1_194_821_2021-06-23 19:34:33.097739,jpl,0.5615080127589255,12.14,0.8092,NORMAL,146.17499999999998,118.3043
1_1_194_826_2021-08-02 13:01:49.770114,jpl,0.9602771154797787,24.62,1.6411,SURGE,12.75,20.927
2_39_125_21_2021-09-06 18:57:24.818234,caltech,0.6211564171122994,12.85,0.8569,NORMAL,42.03,36.0057
1_1_179_815_2021-06-24 20:54:12.997444,jpl,0.7153989609697616,13.98,0.9323,NORMAL,177.70499999999998,165.62106
1_1_193_825_2021-08-16 14:34:07.446541,jpl,1.0,27.0,1.8,SURGE,359.80499999999995,647.649
2_39_78_360_2021-07-12 16:27:42.720786,caltech,0.30112903225806453,9.01,0.6009,NORMAL,13.290000000000001,7.98286
1_1_179_810_2021-08-10 15:27:20.198907,jpl,0.9986960490285566,26.92,1.7948,SURGE,186.825,335.28860000000003
1_1_194_826_2021-06-14 14:41:11.495530,jpl,0.9996179479560217,26.98,1.7985,SURGE,546.3000000000001,982.6116000000001
2_39_125_21_2021-01-27 20:16:27.057670,caltech,0.9957401490947817,26.74,1.783,SURGE,38.505,68.64158
1_1_178_824_2021-07-12 15:04:05.353385,jpl,0.9132206217317377,21.79,1.4529,SURGE,393.525,571.6606499999999
2_39_81_4550_2021-08-28 03:27:13.401602,caltech,1.0,27.0,1.8,SURGE,457.56,823.6080000000001
2_39_81_4550_2021-08-28 23:13:41.792977,caltech,1.0,27.0,1.8,SURGE,532.14,957.852
2_39_79_379_2021-07-14 16:50:21.459589,caltech,0.12621418722230734,11.52,0.7683,DISCOUNT,54.78,42.07104
2_39_79_380_2021-05-21 16:28:41.729082,caltech,0.3023267326732674,9.03,0.6019,NORMAL,95.985,57.78297
2_39_79_382_2020-03-15 18:02:46.014296,caltech,0.27389296610868313,14.48,0.9652,DISCOUNT,70.005375,67.57852199999999
2_39_79_381_2020-03-09 17:39:21.300829,caltech,0.6179765370027345,12.82,0.8544,NORMAL,128.655,109.95714
2_39_91_441_2020-03-03 21:54:31.104781,caltech,0.37251750660084954,9.87,0.658,NORMAL,13.425,8.833649999999999
2_39_125_21_2021-02-27 02:13:53.226600,caltech,0.99163179916318,26.5,1.7665,SURGE,10.77,19.027
1_1_194_821_2021-06-21 15:21:49.423218,jpl,0.14432324275479247,11.89,0.7924,DISCOUNT,29.385,23.292510000000004
1_1_178_817_2021-06-10 21:31:21.499609,jpl,0.17877231596967472,12.58,0.8384,DISCOUNT,26.354999999999997,22.10306
2_39_91_437_2021-07-20 20:32:39.444149,caltech,0.9992311240965708,26.95,1.7969,SURGE,164.805,296.09965
1_1_191_792_2021-09-01 16:25:13.757934,jpl,0.9787463271302644,25.72,1.715,SURGE,14.084999999999999,24.151079999999997
1_1_193_820_2021-08-19 17:51:58.439820,jpl,0.23910213762980537,13.78,0.9188,DISCOUNT,118.27499999999999,108.6553
1_1_178_824_2021-06-15 16:36:07.951233,jpl,0.7650491217624293,14.58,0.972,NORMAL,106.53,103.54716
1_1_191_808_2021-08-19 22:21:12.238695,jpl,1.0,27.0,1.8,SURGE,102.21000000000001,183.978
2_39_89_25_2021-04-20 19:52:35.291670,caltech,0.4548390817856731,10.86,0.7239,NORMAL,48.69,35.25156
2_39_81_4550_2021-04-18 03:57:20.123538,caltech,1.0,27.0,1.8,SURGE,166.215,299.187
1_1_191_808_2021-06-15 17:46:15.475928,jpl,0.9995401453140806,26.97,1.7982,SURGE,103.875,186.76725
2_39_81_4550_2021-06-23 23:07:34.482372,caltech,1.0,27.0,1.8,SURGE,368.94,664.092
2_39_138_29_2020-06-04 03:10:04.130797,caltech,1.0,27.0,1.8,SURGE,548.76,987.768
2_39_138_29_2021-08-27 01:50:55.533932,caltech,0.9982905982905982,26.9,1.7932,SURGE,62.91,112.81859999999999
1_1_194_822_2021-09-13 14:33:29.071742,jpl,0.5506623422296901,12.01,0.8005,NORMAL,124.48499999999999,99.67098999999999
